1554670221 0 0 0 0 0 1
1554670222 0 0 0 0 0 2
1554749582 0 1 0 0 0 2
1554826175 1 1 0 0 0 2
1554826188 2 1 0 0 0 2
1554826991 2 2 0 0 0 2
1554827339 2 2 0 1 0 2
1554827381 3 2 0 1 0 2
1554827794 4 2 0 1 0 2
1554827872 4 3 0 1 0 2
1554828148 4 3 1 1 0 2
1554828162 4 3 2 1 0 2
1554998071 4 3 2 2 0 2
1555000125 4 3 2 3 0 2
1555000735 4 4 2 3 0 2
1555001521 4 4 3 3 0 2
1555265158 4 4 3 4 0 2
1555266002 4 5 3 4 0 2
1555266036 4 5 3 5 0 2
1555270676 4 5 3 6 0 2
1555270806 4 6 3 6 0 2
1555270890 4 7 3 6 0 2
1555271368 4 8 3 6 0 2
1555271609 5 8 3 6 0 2
1555281754 5 9 3 6 0 2
1555289332 6 9 3 6 0 2
1555348811 6 9 4 6 0 2
1555352349 7 9 4 6 0 2
1555352896 7 9 5 6 0 2
1555352977 7 9 6 6 0 2
1555353249 8 9 6 6 0 2
1555353273 9 9 6 6 0 2
1555353893 10 9 6 6 0 2
1555354002 11 9 6 6 0 2
1555355060 12 9 6 6 0 2
1555355130 12 9 7 6 0 2
1555355533 12 10 7 6 0 2
1555601445 12 10 7 7 0 2
1555601464 12 11 7 7 0 2
1555604177 12 11 7 8 0 2
1555604280 12 12 7 8 0 2
1555604331 12 13 7 8 0 2
1555605410 12 14 7 8 0 2
1555605438 12 14 8 8 0 2
1555605450 12 14 9 8 0 2
1555864441 13 14 9 8 0 2
1555864953 14 14 9 8 0 2
1555864966 15 14 9 8 0 2
1555865709 16 14 9 8 0 2
1555866552 16 14 10 8 0 2
1555866824 16 15 10 8 0 2
1555866847 16 16 10 8 0 2
1555866947 16 16 10 9 0 2
1555867004 16 16 11 9 0 2
1555867033 16 16 12 9 0 2
1555868067 16 16 12 10 0 2
1555868115 16 16 12 11 0 2
1555869855 16 17 12 11 0 2
1555870013 16 17 12 12 0 2
1555873571 16 17 12 13 0 2
1555874397 17 17 12 13 0 2
1555874419 18 17 12 13 0 2
1555877011 18 18 12 13 0 2
1555877971 18 19 12 13 0 2
1555878164 18 19 12 14 0 2
1555878435 18 19 12 15 0 2
1555881515 18 19 12 16 0 2
1555881663 18 20 12 16 0 2
1555881868 18 21 12 16 0 2
1555882815 18 22 12 16 0 2
1555882978 19 22 12 16 0 2
1555883003 20 22 12 16 0 2
1555894249 21 22 12 16 0 2
1555894301 22 22 12 16 0 2
1555951279 23 22 12 16 0 2
1555953730 23 22 13 16 0 2
1555954671 23 22 14 16 0 2
1555958784 23 22 14 17 0 2
1555959791 24 22 14 17 0 2
1555959809 25 22 14 17 0 2
1555959930 25 22 15 17 0 2
1555959964 25 23 15 17 0 2
1555981628 26 23 15 17 0 2
1555987950 27 23 15 17 0 2
1556037404 27 24 15 17 0 2
1556037440 27 24 16 17 0 2
1556039298 28 24 16 17 0 2
1556079681 29 24 16 17 0 2
1556127611 30 24 16 17 0 2
1556139084 31 24 16 17 0 2
1556164590 32 24 16 17 0 2
1556226356 32 25 16 17 0 2
1556244888 33 25 16 17 0 2
1556291083 34 25 16 17 0 2
1556320139 35 25 16 17 0 2
1556473413 35 26 16 17 0 2
1556474494 35 27 16 17 0 2
1556476744 35 28 16 17 0 2
1556477272 35 29 16 17 0 2
1556477338 35 30 16 17 0 2
1556477511 35 31 16 17 0 2
1556477620 35 32 16 17 0 2
1556479495 35 33 16 17 0 2
1556480382 35 34 16 17 0 2
1556480707 35 35 16 17 0 2
1556480978 35 36 16 17 0 2
1556481118 36 36 16 17 0 2
1556484091 36 37 16 17 0 2
1556484103 36 37 16 18 0 2
1556484136 36 37 16 19 0 2
1556484357 36 37 16 20 0 2
1556485320 37 37 16 20 0 2
1556488080 38 37 16 20 0 2
1556489178 38 38 16 20 0 2
1556572198 38 38 17 20 0 2
1556573024 38 38 18 20 0 2
1556671937 38 38 19 20 0 2
1556682427 38 38 20 20 0 2
1556682681 38 38 21 20 0 2
1556763880 39 38 21 20 0 2
1556766020 39 38 22 20 0 2
1556766676 39 38 23 20 0 2
1556808176 40 38 23 20 0 2
1556808425 41 38 23 20 0 2
1556811666 41 39 23 20 0 2
1556834488 41 40 23 20 0 2
1556849377 42 40 23 20 0 2
1557014204 42 41 23 20 0 2
1557174941 42 42 23 20 0 2
1557175520 42 42 23 21 0 2
1557175569 42 42 23 22 0 2
1557175630 42 43 23 22 0 2
1557176193 42 44 23 22 0 2
1557177478 42 45 23 22 0 2
1557181329 43 45 23 22 0 2
1557181473 43 46 23 22 0 2
1557184017 44 46 23 22 0 2
1557245420 45 46 23 22 0 2
1557249607 46 46 23 22 0 2
1557256941 46 46 24 22 0 2
1557266870 46 47 24 22 0 2
1557270399 46 48 24 22 0 2
1557273890 47 48 24 22 0 2
1557273913 47 49 24 22 0 2
1557275155 48 49 24 22 0 2
1557277186 48 50 24 22 0 2
1557335147 49 50 24 22 0 2
1557337593 49 50 25 22 0 2
1557341777 49 51 25 22 0 2
1557345428 50 51 25 22 0 2
1557348053 51 51 25 22 0 2
1557349163 51 52 25 22 0 2
1557352342 52 52 25 22 0 2
1557420633 53 52 25 22 0 2
1557436496 54 52 25 22 0 2
1557451100 54 53 25 22 0 2
1557452675 55 53 25 22 0 2
1557453630 55 54 25 22 0 2
1557453750 55 54 26 22 0 2
1557453765 55 54 27 22 0 2
1557458337 55 54 28 22 0 2
1557458399 55 54 29 22 0 2
1557494847 56 54 29 22 0 2
1557506885 57 54 29 22 0 2
1557507819 58 54 29 22 0 2
1557508238 59 54 29 22 0 2
1557516189 60 54 29 22 0 2
1557524968 61 54 29 22 0 2
1557528768 62 54 29 22 0 2
1557533333 63 54 29 22 0 2
1557545836 64 54 29 22 0 2
1557546113 64 55 29 22 0 2
1557547548 65 55 29 22 0 2
1557547892 66 55 29 22 0 2
1557548504 66 55 30 22 0 2
1557553530 67 55 30 22 0 2
1557553541 68 55 30 22 0 2
1557553806 68 55 30 22 1 2
1557553949 68 56 30 22 1 2
1557553997 69 56 30 22 1 2
1557554008 70 56 30 22 1 2
1557554407 71 56 30 22 1 2
1557554845 71 56 30 22 2 2
